--------------------
BDMEP - INMET
--------------------
Estação           : JOAO PESSOA - PB (OMM: 82798)
Latitude  (graus) : -7.1
Longitude (graus) : -34.86
Altitude  (metros): 7.43
Estação Operante
Inicio de operação: 01/01/1912
Periodo solicitado dos dados: 01/01/2015 a 28/02/2018
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
82798;11/04/2015;1800;30.2;25.5;67;1011.4;14;3.8;5;
82798;12/04/2015;0000;28;25.3;79;1013.8;18;2.3;5;
82798;12/04/2015;1200;29.4;25.9;74;1012.7;9;3.3;4;
82798;12/04/2015;1800;30.2;25.9;70;1010.5;9;3.3;4;
82798;13/04/2015;0000;28.6;25.5;77;1013.6;14;2;5;
82798;13/04/2015;1200;30;25.7;70;1014.9;14;2;7;
82798;13/04/2015;1800;29.6;25.9;73;1013;14;3.3;6;
82798;14/04/2015;0000;28.2;24.9;75;1014.8;14;3.6;5;
82798;14/04/2015;1200;29.8;26.3;75;1014.5;9;2.3;5;
82798;14/04/2015;1800;30.4;25.9;69;1012.3;14;3.3;5;
82798;15/04/2015;0000;28.4;25.1;76;1014.6;14;2.8;6;
82798;15/04/2015;1200;30.2;25.1;65;1013.7;14;3.8;5;
82798;15/04/2015;1800;30.6;25.3;64;1011.4;14;4.1;5;
82798;16/04/2015;0000;28.2;24.5;73;1013.2;14;3;3;
82798;16/04/2015;1200;30.2;25.7;69;1013.5;14;2.5;6;
82798;16/04/2015;1800;30.8;25.9;66;1010.5;14;3.3;4;
82798;17/04/2015;0000;28.4;24.9;74;1012.2;14;2.6;4;
